state,sex,date,lf,lf_employed,lf_unemployed,lf_outside,p_rate,u_rate,ep_ratio
Kelantan,male,01/01/1998,272.8,260.7,12.1,73.8,78.70744374,4.435483871,77.3
Kelantan,male,01/01/1999,285.1,275.5,9.6,79.5,78.1952825,3.367239565,80.5
Kelantan,male,01/01/2000,273.8,266.8,7,77.3,77.98348049,2.556610665,76.9
Kelantan,male,01/01/2001,287.2,280.7,6.5,89,76.34237108,2.263231198,77.6
Kelantan,male,01/01/2002,276.7,267.4,9.3,90.6,75.33351484,3.361040838,71.2
Kelantan,male,01/01/2003,302.4,292.8,9.6,93.8,76.32508834,3.174603175,75.4
Kelantan,male,01/01/2004,290.1,277.4,12.6,110.8,72.36218508,4.343329886,69.2
Kelantan,male,01/01/2005,295.2,286,9.2,120,71.1,3.1,69.3
Kelantan,male,01/01/2006,298.6,291.9,6.7,130.4,69.6,2.2,68.7
Kelantan,male,01/01/2007,311.7,304.6,7.1,132.6,70.2,2.3,69.4
Kelantan,male,01/01/2008,318.9,310.6,8.3,137.7,69.8,2.6,68.5
Kelantan,male,01/01/2009,329.5,322.3,7.2,142.7,69.8,2.2,69
Kelantan,male,01/01/2010,347.2,339.1,8.1,132.8,72.3,2.3,70.6
Kelantan,male,01/01/2011,350.1,342.8,7.3,143.2,71,2.1,69.2
Kelantan,male,01/01/2012,367.2,359.4,7.7,141.9,72.1,2.1,70.4
Kelantan,male,01/01/2013,379.2,369.8,9.4,143.3,72.6,2.5,70.6
Kelantan,male,01/01/2014,385.2,373.8,11.5,151.8,71.7,3,69.1
Kelantan,male,01/01/2015,407,394,13,140.4,74.4,3.2,70.9
Kelantan,male,01/01/2016,404.6,390.6,14,155.4,72.3,3.5,68.5
Kelantan,male,01/01/2017,424.7,410.5,14.3,154.1,73.4,3.4,70.2
Kelantan,male,01/01/2018,440.1,425.8,14.3,152.8,74.2,3.2,71.3
Kelantan,male,01/01/2019,445.9,431.5,14.4,159,73.7,3.2,71.2
Kelantan,male,01/01/2020,407.7596408,392.9648898,14.79475097,163.8053513,71.34090548,3.628301943,68.8
Kelantan,male,01/01/2021,406.0631732,392.0504076,14.01276553,171.1989234,70.34294744,3.450883128,67.9
Kelantan,male,01/01/2022,415.6402743,401.8959881,13.74428617,169.5119505,71.03113629,3.306774396,68.7
Kelantan,male,01/01/2023,427.701737,413.9051678,13.7965692,171.913931,71.32931306,3.225745423,69
Melaka,both,01/01/1982,174.1,167.2,6.9,108.6,61.6,4,59.8
Melaka,both,01/01/1983,170.3,165.5,4.8,102.3,62.4,2.8,58
Melaka,both,01/01/1984,171.8,162.5,9.2,109.8,61,5.4,56.2
Melaka,both,01/01/1985,180,170.1,9.9,105.9,62.9,5.5,58.1
Melaka,both,01/01/1986,187.7,169.8,17.9,113.1,62.4,9.5,57.2
Melaka,both,01/01/1987,192.1,176.7,15.4,117,62.1,8,58.9
Melaka,both,01/01/1988,190.9,175.4,15.5,115.4,62.3,8.1,57.8
Melaka,both,01/01/1989,197.8,185.9,11.9,113,63.6,6,60.6
Melaka,both,01/01/1990,187.8,180,7.8,106.7,63.8,4.2,57.8
Melaka,both,01/01/1992,214.4,207.4,7.1,116,64.9,3.3,64.2
Melaka,both,01/01/1993,225.6,218.5,7.1,111.4,66.9,3.2,65.9
Melaka,both,01/01/1995,227.9,222.8,5.1,142.2,61.6,2.3,63.9
Melaka,both,01/01/1996,240.6,237,3.7,128.7,65.2,1.5,66.4
Melaka,both,01/01/1997,261.5,257.1,4.4,133.4,66.2,1.7,70.2
Melaka,both,01/01/1998,248.6,242.4,6.2,152.7,61.9,2.5,64.6
Melaka,both,01/01/1999,247.9,243.1,4.7,149.3,62.4,1.9,63.1
Melaka,both,01/01/2000,256.9,253.5,3.4,146,63.8,1.3,64.2
Melaka,both,01/01/2001,272.6,267.7,4.9,166.6,62.1,1.8,65.6
Melaka,both,01/01/2002,236.2,229.3,6.9,152.3,60.8,2.9,54.4
Melaka,both,01/01/2003,280.6,272.7,7.8,166.5,62.8,2.8,62.5
Melaka,both,01/01/2004,269.5,265.1,4.4,162.2,62.4,1.6,58.9
Melaka,both,01/01/2005,274.5,271.1,3.4,168.2,62,1.2,58.2
Melaka,both,01/01/2006,276.7,273.1,3.5,173.7,61.4,1.3,56.7
Melaka,both,01/01/2007,290.4,284.3,6.1,169.7,63.1,2.1,56.9
Melaka,both,01/01/2008,290,286.8,3.2,179.3,61.8,1.1,55.4
Melaka,both,01/01/2009,290.9,284,6.9,186.3,61,2.4,52.9
Melaka,both,01/01/2010,338.6,335.1,3.5,216.1,61,1,60.4
Melaka,both,01/01/2011,343.3,340.8,2.5,222.8,60.6,0.7,60.2
Melaka,both,01/01/2012,358.8,357,1.8,218.6,62.1,0.5,61.8
Melaka,both,01/01/2013,378.3,375.5,2.7,208.3,64.5,0.7,63.9
Melaka,both,01/01/2014,398.3,394.9,3.4,197.2,66.9,0.9,65.9
Melaka,both,01/01/2015,402.4,398.3,4.1,201.6,66.6,1,64.9
Melaka,both,01/01/2016,400.8,397.3,3.5,211.9,65.4,0.9,63.9
Melaka,both,01/01/2017,410.3,406.3,4,215.4,65.6,1,64.4
Melaka,both,01/01/2018,421.2,416.7,4.4,211.3,66.6,1.1,65.4
Melaka,both,01/01/2019,432.9,428.3,4.6,207.6,67.6,1.1,66.9
Melaka,both,01/01/2020,464.9,453.8,11.1,237,66.2,2.4,64.7
Melaka,both,01/01/2021,479.6,469.6,10.1,224.9,68.1,2.1,66.6
Melaka,both,01/01/2022,494.6,486.3,8.3,213.7,69.8,1.7,68.8
Melaka,both,01/01/2023,508.1,499.8,8.4,217.1,70.1,1.6,69
Melaka,female,01/01/1982,61.581,58.044,3.537,82.686,42.7,5.7,39.6
Melaka,female,01/01/1983,64.409,62.542,1.867,82.658,43.8,2.9,41.9
Melaka,female,01/01/1984,64.475,60.762,3.713,84.509,43.3,5.8,40.3
Melaka,female,01/01/1985,65.804,61.497,4.307,82.009,44.5,6.5,40.4
Melaka,female,01/01/1986,72.07,64.975,7.095,86.122,45.6,9.8,42.2
Melaka,female,01/01/1987,72.834,66.471,6.363,90.098,44.7,8.7,42.8
Melaka,female,01/01/1988,71.312,65.619,5.693,87.516,44.9,8,41.9
Melaka,female,01/01/1989,77.63,72.197,5.433,88.528,46.7,7,45.6
Melaka,female,01/01/1990,73.114,69.074,4.04,80.348,47.6,5.5,43.1
Melaka,female,01/01/1992,82.347,79.156,3.191,89.295,48,3.9,47.8
Melaka,female,01/01/1993,81.639,78.503,3.136,85.484,48.8,3.8,46.3
Melaka,female,01/01/1995,77.226,75.487,1.739,109.586,41.3,2.3,42.8
Melaka,female,01/01/1996,84.651,83.527,1.124,98.636,46.2,1.3,46.2
Melaka,female,01/01/1997,95.494,93.667,1.827,100.002,48.8,1.9,50.8
Melaka,female,01/01/1998,85.445,82.934,2.511,108.767,44,2.9,43.9
Melaka,female,01/01/1999,88.478,87.149,1.329,110.516,44.5,1.5,45.1
Melaka,female,01/01/2000,93.69,92.917,0.773,108.762,46.3,0.8,47
Melaka,female,01/01/2001,98.979,97.245,1.734,121.64,44.9,1.8,47.6
Melaka,female,01/01/2002,87.128,83.546,3.582,108.312,44.6,4.1,39.6
Melaka,female,01/01/2003,109.268,105.62,3.648,120.751,47.5,3.3,48.6
Melaka,female,01/01/2004,100.5,99,1.4,115.3,46.6,1.4,44.1
Melaka,female,01/01/2005,103.9,102.5,1.5,117.4,47,1.4,44.2
Melaka,female,01/01/2006,104.8,103.5,1.3,120.6,46.5,1.3,43.2
Melaka,female,01/01/2007,114.6,111.4,3.1,115.2,49.9,2.7,44.8
Melaka,female,01/01/2008,110.5,108.8,1.7,123.6,47.2,1.5,42.2
Melaka,female,01/01/2009,109.9,107.6,2.3,128,46.2,2.1,40.2
Melaka,female,01/01/2010,127.6,126,1.6,148.8,46.2,1.3,45.6
Melaka,female,01/01/2011,133.4,132.1,1.3,148.8,47.3,1,46.8
Melaka,female,01/01/2012,139.4,138.2,1.2,146.5,48.8,0.9,48.3
Melaka,female,01/01/2013,153.5,151.8,1.7,136.6,52.9,1.1,52.2
Melaka,female,01/01/2014,163.2,161.5,1.6,131.8,55.3,1,54.5
Melaka,female,01/01/2015,166.5,164.5,2,132.6,55.7,1.2,54.2
Melaka,female,01/01/2016,164.1,162.3,1.8,139.8,54,1.1,52.7
Melaka,female,01/01/2017,165.6,163.7,1.9,141.2,54,1.1,52.4
Melaka,female,01/01/2018,176.7,173.9,2.8,136.9,56.3,1.6,55.2
Melaka,female,01/01/2019,179.4,176.6,2.8,137.6,56.6,1.6,55.6
Melaka,female,01/01/2020,175.623374,170.1457286,5.477645399,151.9195615,53.61842829,3.118972876,52
Melaka,female,01/01/2021,184.5243353,181.2783601,3.245975167,144.1335404,56.14480861,1.75910411,55
Melaka,female,01/01/2022,192.4240811,190.688819,1.735262139,139.2732711,58.01194367,0.901790529,57.6
Melaka,female,01/01/2023,195.4822827,193.7437733,1.738509459,141.3346583,58.0381385,0.889343748,57.6
Melaka,male,01/01/1982,112.48,109.139,3.341,25.903,81.3,3,82.2
Melaka,male,01/01/1983,105.919,102.993,2.926,19.671,84.3,2.8,75.6
Melaka,male,01/01/1984,107.286,101.786,5.5,25.295,80.9,5.1,73.5
Melaka,male,01/01/1985,114.223,108.615,5.608,23.919,82.7,4.9,77.1
Melaka,male,01/01/1986,115.587,104.829,10.758,26.989,81.1,9.3,73.4
Melaka,male,01/01/1987,119.279,110.247,9.032,26.947,81.6,7.6,76.2
Melaka,male,01/01/1988,119.607,109.775,9.832,27.868,81.1,8.2,74.9
Melaka,male,01/01/1989,120.136,113.674,6.462,24.459,83.1,5.4,76.5
Melaka,male,01/01/1990,114.73,110.97,3.76,26.345,81.3,3.3,73.4
Melaka,male,01/01/1992,132.082,128.208,3.874,26.674,83.2,2.9,81.5
Melaka,male,01/01/1993,143.945,139.962,3.983,25.903,84.7,2.8,86.3
Melaka,male,01/01/1995,150.703,147.293,3.41,32.647,82.2,2.3,85.7
Melaka,male,01/01/1996,155.998,153.454,2.544,30.047,83.8,1.6,87
Melaka,male,01/01/1997,166.055,163.462,2.593,33.367,83.3,1.6,90.1
Melaka,male,01/01/1998,163.157,159.457,3.7,43.926,78.8,2.3,85.4
Melaka,male,01/01/1999,159.374,155.998,3.376,38.817,80.4,2.1,81.4
Melaka,male,01/01/2000,163.23,160.631,2.599,37.205,81.4,1.6,81.6
Melaka,male,01/01/2001,173.614,170.464,3.15,44.916,79.4,1.8,83.7
Melaka,male,01/01/2002,149.072,145.803,3.269,44.004,77.2,2.2,69.1
Melaka,male,01/01/2003,171.291,167.107,4.184,45.778,78.9,2.4,76.5
Melaka,male,01/01/2004,169,166.4,2.9,46.8,78.3,1.7,73.7
Melaka,male,01/01/2005,170.6,168.6,2,50.8,77.1,1.1,72.1
Melaka,male,01/01/2006,171.8,169.7,2.2,53.1,76.4,1.3,70.1
Melaka,male,01/01/2007,175.8,172.8,3,54.6,76.3,1.7,68.8
Melaka,male,01/01/2008,179.5,178,1.5,55.7,76.3,0.8,68.4
Melaka,male,01/01/2009,180.9,176.3,4.6,58.3,75.6,2.5,65.4
Melaka,male,01/01/2010,211,209.1,1.9,67.4,75.8,0.9,75.1
Melaka,male,01/01/2011,209.9,208.7,1.1,74,73.9,0.5,73.5
Melaka,male,01/01/2012,219.4,218.8,0.6,72,75.3,0.3,75.1
Melaka,male,01/01/2013,224.7,223.7,1,71.7,75.8,0.5,75.4
Melaka,male,01/01/2014,235.2,233.4,1.8,65.4,78.2,0.8,77.1
Melaka,male,01/01/2015,235.8,233.8,2,69,77.4,0.9,75.4
Melaka,male,01/01/2016,236.7,235,1.7,72.1,76.6,0.7,74.8
Melaka,male,01/01/2017,244.6,242.5,2.1,74.2,76.7,0.9,76.2
Melaka,male,01/01/2018,244.5,242.9,1.6,74.4,76.7,0.7,75.6
Melaka,male,01/01/2019,253.5,251.7,1.8,70.1,78.3,0.7,78
Melaka,male,01/01/2020,289.2597903,283.6505909,5.609199404,85.03742216,77.28077599,1.939156285,75.8
Melaka,male,01/01/2021,295.1231862,288.3047046,6.818481616,80.81587663,78.50293182,2.310384929,76.8
Melaka,male,01/01/2022,302.1460285,295.6267299,6.519298553,74.38590424,80.24446328,2.157664817,78.7
Melaka,male,01/01/2023,312.6488657,306.0226736,6.626192142,75.80186607,80.48610548,2.11937188,78.9
Negeri Sembilan,both,01/01/1982,222.8,216.3,6.5,130.5,63.1,2.9,63.1
Negeri Sembilan,both,01/01/1983,223.5,215,8.5,135.1,62.3,3.8,61
Negeri Sembilan,both,01/01/1984,234.9,223.3,11.6,138.1,63,4.9,61.8
Negeri Sembilan,both,01/01/1985,221.1,210.8,10.3,135.2,62.1,4.7,57.1
Negeri Sembilan,both,01/01/1986,229.5,213.5,16,134,63.2,7,56.7
Negeri Sembilan,both,01/01/1987,240,221.7,18.3,142.2,62.8,7.6,57.8
Negeri Sembilan,both,01/01/1988,242.5,228,14.5,126.3,65.8,6,58.3
Negeri Sembilan,both,01/01/1989,241,229.3,11.8,125,65.8,4.9,57.3
Negeri Sembilan,both,01/01/1990,224.5,216,8.5,124.5,64.3,3.8,52.7
Negeri Sembilan,both,01/01/1992,259.8,251.4,8.5,146.1,64,3.3,58.3
Negeri Sembilan,both,01/01/1993,292.6,284.4,8.3,144,67,2.8,64
Negeri Sembilan,both,01/01/1995,305.6,296.2,9.4,172.6,63.9,3.1,62.9
Negeri Sembilan,both,01/01/1996,327.5,319.3,8.2,162,66.9,2.5,65.9
Negeri Sembilan,both,01/01/1997,315.7,307.6,8.1,170.3,64.9,2.6,61.8
Negeri Sembilan,both,01/01/1998,315.7,304.4,11.3,171.4,64.8,3.6,59.5
Negeri Sembilan,both,01/01/1999,285.8,274.8,11,192.6,59.7,3.8,52.3
Negeri Sembilan,both,01/01/2000,359.6,347.4,12.2,207.5,63.5,3.4,64.5
Negeri Sembilan,both,01/01/2001,362.8,351.3,11.5,201.5,64.3,3.2,63.5
Negeri Sembilan,both,01/01/2002,337.2,324.8,12.4,187.5,64.3,3.7,57.3
Negeri Sembilan,both,01/01/2003,352.3,340,12.3,184.9,65.6,3.5,58.4
Negeri Sembilan,both,01/01/2004,373.6,360.3,13.2,218.6,63.1,3.5,60.4
Negeri Sembilan,both,01/01/2005,386.7,372.8,13.9,219.5,63.8,3.6,60.9
Negeri Sembilan,both,01/01/2006,394.5,378.7,15.7,224.6,63.7,4,60.3
Negeri Sembilan,both,01/01/2007,395.8,381.6,14.2,235.7,62.7,3.6,59.2
Negeri Sembilan,both,01/01/2008,399.3,387.1,12.2,244.4,62,3.1,58.6
Negeri Sembilan,both,01/01/2009,402.2,386.5,15.7,254,61.3,3.9,57.1
Negeri Sembilan,both,01/01/2010,418.3,405.4,12.9,274.9,60.3,3.1,58.5
Negeri Sembilan,both,01/01/2011,429.1,416.1,13,280.9,60.4,3,58.6
Negeri Sembilan,both,01/01/2012,455.7,442.1,13.6,264.5,63.3,3,61.4
Negeri Sembilan,both,01/01/2013,478.9,464.1,14.7,255.1,65.2,3.1,63.2
Negeri Sembilan,both,01/01/2014,480.9,466.5,14.4,259.4,65,3,62.9
Negeri Sembilan,both,01/01/2015,483.6,468.7,14.9,262,64.9,3.1,62.5
Negeri Sembilan,both,01/01/2016,479.7,466.9,12.8,262.1,64.7,2.7,61.5
Negeri Sembilan,both,01/01/2017,491.2,477.3,13.9,266.9,64.8,2.8,61.9
Negeri Sembilan,both,01/01/2018,503.6,488.6,14.9,261.9,65.8,3,62.9
Negeri Sembilan,both,01/01/2019,497.8,482.5,15.4,272.2,64.7,3.1,62
Negeri Sembilan,both,01/01/2020,531.3,511.2,20.1,285.5,65,3.8,62.6
Negeri Sembilan,both,01/01/2021,526.6,505.6,21,292.8,64.3,4,61.9
Negeri Sembilan,both,01/01/2022,535.3,517,18.3,287.1,65.1,3.4,63
Negeri Sembilan,both,01/01/2023,553.9,536.1,17.7,283.5,66.1,3.2,64.1
Pahang,both,01/01/1982,279.6,270.2,9.5,138.7,66.8,3.4,57.9
Pahang,both,01/01/1983,342.6,333.5,9.1,166.3,67.3,2.7,69.1
Pahang,both,01/01/1984,321.7,306.9,14.8,162.9,66.4,4.6,61.7
Pahang,both,01/01/1985,342.7,327.8,14.8,166.5,67.3,4.3,64
Pahang,both,01/01/1986,331.6,315.4,16.2,165.3,66.7,4.9,59.8
Pahang,both,01/01/1987,354.1,335.9,18.2,172.8,67.2,5.1,62
Pahang,both,01/01/1988,374.8,351.5,23.4,186,66.8,6.2,63.1
Pahang,both,01/01/1989,393.8,379.1,14.7,210.5,65.2,3.7,66.2
Pahang,both,01/01/1990,442.5,428.8,13.7,245.3,64.3,3.1,72.6
Pahang,both,01/01/1992,428.9,417,11.9,235.5,64.6,2.8,66.8
Pahang,both,01/01/1993,393.2,378.7,14.6,231.4,63,3.7,58.9
Pahang,both,01/01/1995,385.1,371.4,13.7,246.9,60.9,3.6,54.4
Pahang,both,01/01/1996,417,406.2,10.9,259.2,61.7,2.6,57.8
Pahang,both,01/01/1997,407.6,395.4,12.2,263.9,60.7,3,54.6
Pahang,both,01/01/1998,374.8,364.9,9.9,287.3,56.6,2.6,49
Pahang,both,01/01/1999,396.2,384.4,11.8,280.7,58.5,3,50.1
Pahang,both,01/01/2000,459.1,446.8,12.3,279.5,62.2,2.7,56.7
Pahang,both,01/01/2001,451.6,437.8,13.9,266.1,62.9,3.1,54.1
Pahang,both,01/01/2002,419,406.9,12.1,257.8,61.9,2.9,49
Pahang,both,01/01/2003,477.1,460,17.2,280.3,63,3.6,54.1
Pahang,both,01/01/2004,544,526.2,17.8,349.3,60.9,3.3,60.6
Pahang,both,01/01/2005,542.7,524.7,18,367.8,59.6,3.3,59.2
Pahang,both,01/01/2006,571.3,557.4,13.9,363.3,61.1,2.4,61.6
Pahang,both,01/01/2007,580.2,561.9,18.3,376.9,60.6,3.2,60.8
Pahang,both,01/01/2008,605.7,589.8,15.8,374.3,61.8,2.6,62.6
Pahang,both,01/01/2009,622.3,603.7,18.6,377.8,62.2,3,62.9
Pahang,both,01/01/2010,608.4,591,17.5,368.6,62.3,2.9,60.5
Pahang,both,01/01/2011,624.6,608.4,16.2,377.7,62.3,2.6,60.7
Pahang,both,01/01/2012,650.9,633.1,17.8,371.5,63.7,2.7,61.9
Pahang,both,01/01/2013,678.9,659.8,19.1,361.8,65.2,2.8,63.3
Pahang,both,01/01/2014,702.1,683.2,18.9,353.6,66.5,2.7,64.3
Pahang,both,01/01/2015,718.2,697.5,20.6,349.4,67.3,2.9,64.8
Pahang,both,01/01/2016,710.5,692.2,18.3,366.5,66,2.6,63.4
Pahang,both,01/01/2017,710.9,690.2,20.7,377.5,65.3,2.9,62.2
Pahang,both,01/01/2018,735.6,716.6,19,369,66.6,2.6,63.7
Pahang,both,01/01/2019,741,719.5,21.4,375,66.4,2.9,63.7
Pahang,both,01/01/2020,703.4,681.2,22.2,363.3,65.9,3.2,63.9
Pahang,both,01/01/2021,694.7,672.1,22.6,385,64.3,3.3,62.3
Pahang,both,01/01/2022,708.8,692.3,16.5,388.3,64.6,2.3,63.2
Pahang,both,01/01/2023,735.7,720.9,14.8,393.6,65.1,2,63.9
Pahang,female,01/01/1982,89.1,84,5.1,113.4,44,5.7,38.3
Pahang,female,01/01/1983,107.9,104.2,3.7,138.2,43.9,3.4,45.9
Pahang,female,01/01/1984,102.8,95.9,7,133,43.6,6.8,40.9
Pahang,female,01/01/1985,106.2,100.1,6.1,137.7,43.5,5.8,41.5
Pahang,female,01/01/1986,103.9,97.9,6,135.8,43.3,5.8,39.4
Pahang,female,01/01/1987,114.7,107,7.7,140.2,45,6.7,41.9
Pahang,female,01/01/1988,119,109.8,9.1,154.5,43.5,7.7,41.9
Pahang,female,01/01/1989,117.9,111.9,6,174.5,40.3,5.1,41.5
Pahang,female,01/01/1990,136.9,130.1,6.8,203.4,40.2,5,46.8
Pahang,female,01/01/1992,131.9,127.3,4.6,193.5,40.5,3.5,43.1
Pahang,female,01/01/1993,122.2,114.7,7.5,184.9,39.8,6.1,37.7
Pahang,female,01/01/1995,104.9,99.1,5.7,195.5,34.9,5.5,30.9
Pahang,female,01/01/1996,115.4,110.2,5.3,205.3,36,4.6,33.4
Pahang,female,01/01/1997,117.4,112.2,5.2,205.1,36.4,4.4,33.1
Pahang,female,01/01/1998,95.5,92.8,2.8,224.2,29.9,2.9,26.6
Pahang,female,01/01/1999,101.2,97,4.2,218.1,31.7,4.2,27
Pahang,female,01/01/2000,139.8,135.5,4.3,209.6,40,3.1,36.8
Pahang,female,01/01/2001,139.2,134.4,4.9,201.8,40.8,3.5,35.5
Pahang,female,01/01/2002,128.2,123.7,4.5,189.6,40.3,3.5,31.9
Pahang,female,01/01/2003,147.2,141,6.3,214.7,40.7,4.2,35.5
Pahang,female,01/01/2004,164.8,157.4,7.4,257.6,39,4.5,38.8
Pahang,female,01/01/2005,156.5,149,7.4,271,36.6,4.8,36
Pahang,female,01/01/2006,167.2,162.5,4.7,271.3,38.1,2.8,38.6
Pahang,female,01/01/2007,176.1,169.4,6.7,273.1,39.2,3.8,39.4
Pahang,female,01/01/2008,190.2,182.8,7.5,270.3,41.3,3.9,41.8
Pahang,female,01/01/2009,197.6,190.2,7.4,272.9,42,3.8,42.7
Pahang,female,01/01/2010,194.4,185.6,8.8,257.9,43,4.5,41.1
Pahang,female,01/01/2011,194.1,187,7.1,269.1,41.9,3.6,40.4
Pahang,female,01/01/2012,206.7,197.8,8.9,264.8,43.8,4.3,42
Pahang,female,01/01/2013,225.2,216.5,8.8,252.5,47.1,3.9,45.2
Pahang,female,01/01/2014,244.6,234.2,10.3,241,50.4,4.2,48
Pahang,female,01/01/2015,253.4,243.7,9.7,237.8,51.6,3.8,49.3
Pahang,female,01/01/2016,252.7,243.1,9.5,243.3,50.9,3.8,48.4
Pahang,female,01/01/2017,244,234.5,9.4,257.1,48.7,3.9,46
Pahang,female,01/01/2018,252.9,244.7,8.3,257.9,49.5,3.3,47.3
Pahang,female,01/01/2019,251.7,243,8.7,263.3,48.9,3.5,46.5
Pahang,female,01/01/2020,237.3570534,227.9435409,9.413512569,253.954462,48.31090784,3.96597128,46.4
Pahang,female,01/01/2021,234.0943253,224.8366229,9.25770245,264.747098,46.92760352,3.954688964,45.1
Pahang,female,01/01/2022,239.7464365,232.4137663,7.332670261,267.9771861,47.21987039,3.058510636,45.9
Pahang,female,01/01/2023,244.4707773,237.763201,6.707576301,272.314494,47.30606518,2.74371292,46.1
Pahang,male,01/01/1982,190.6,186.2,4.3,25.3,88.3,2.3,75.4
Pahang,male,01/01/1983,234.6,229.3,5.4,28.1,89.3,2.3,89.7
Pahang,male,01/01/1984,218.9,211,7.9,29.9,88,3.6,80.1
Pahang,male,01/01/1985,236.5,227.8,8.7,28.8,89.2,3.7,84
Pahang,male,01/01/1986,227.7,217.5,10.2,29.4,88.6,4.5,77.8
Pahang,male,01/01/1987,239.3,228.9,10.5,32.6,88,4.4,79.8
Pahang,male,01/01/1988,255.9,241.6,14.2,31.4,89.1,5.6,81.9
Pahang,male,01/01/1989,275.9,267.2,8.7,36,88.5,3.1,88.1
Pahang,male,01/01/1990,305.6,298.7,6.9,41.9,87.9,2.3,95.6
Pahang,male,01/01/1992,297,289.7,7.3,42,87.6,2.5,88.1
Pahang,male,01/01/1993,271.1,264,7.1,46.5,85.3,2.6,77.8
Pahang,male,01/01/1995,280.2,272.3,8,51.4,84.5,2.8,75.4
Pahang,male,01/01/1996,301.6,296,5.6,53.9,84.8,1.9,79.4
Pahang,male,01/01/1997,290.2,283.2,7,58.8,83.2,2.4,73.6
Pahang,male,01/01/1998,279.3,272.1,7.1,63.1,81.6,2.6,68.7
Pahang,male,01/01/1999,295,287.4,7.5,62.6,82.5,2.6,70.4
Pahang,male,01/01/2000,319.3,311.3,8,69.8,82.1,2.5,74.2
Pahang,male,01/01/2001,312.4,303.4,9,64.3,82.9,2.9,70.5
Pahang,male,01/01/2002,290.8,283.2,7.6,68.1,81,2.6,64.2
Pahang,male,01/01/2003,329.9,319,10.9,65.5,83.4,3.3,70.5
Pahang,male,01/01/2004,379.1,368.8,10.4,91.8,80.5,2.7,79.7
Pahang,male,01/01/2005,386.3,375.7,10.6,96.9,80,2.7,79.4
Pahang,male,01/01/2006,404,394.9,9.2,92,81.5,2.3,81.6
Pahang,male,01/01/2007,404,392.4,11.6,103.7,79.6,2.9,79.4
Pahang,male,01/01/2008,415.4,407.1,8.4,104,80,2,80.7
Pahang,male,01/01/2009,424.7,413.5,11.2,105,80.2,2.6,80.3
Pahang,male,01/01/2010,414.1,405.4,8.7,110.8,78.9,2.1,77.3
Pahang,male,01/01/2011,430.6,421.4,9.2,108.6,79.9,2.1,78.2
Pahang,male,01/01/2012,444.2,435.2,9,106.7,80.6,2,79
Pahang,male,01/01/2013,453.6,443.3,10.4,109.3,80.6,2.3,78.6
Pahang,male,01/01/2014,457.5,449,8.6,112.5,80.3,1.9,78.1
Pahang,male,01/01/2015,464.7,453.8,10.9,111.6,80.6,2.4,77.9
Pahang,male,01/01/2016,457.9,449.1,8.7,123.2,78.8,1.9,76.1
Pahang,male,01/01/2017,466.9,455.6,11.3,120.4,79.5,2.4,75.9
Pahang,male,01/01/2018,482.7,472,10.7,111.1,81.3,2.2,77.6
Pahang,male,01/01/2019,489.2,476.5,12.7,111.7,81.4,2.6,78.3
Pahang,male,01/01/2020,466.0125533,453.2390596,12.77349371,109.3177584,80.99913108,2.741019232,78.8
Pahang,male,01/01/2021,460.6079351,447.232529,13.37540612,120.235838,79.29979737,2.903859248,77
Pahang,male,01/01/2022,469.0597831,459.8431126,9.216670562,120.3236127,79.58483161,1.964924492,78
Pahang,male,01/01/2023,491.199842,483.1367898,8.063052194,121.3210352,80.19315917,1.641501382,79
Perak,both,01/01/1982,638.6,604,34.6,360.1,63.9,5.4,57.3
Perak,both,01/01/1983,704.9,669.2,35.7,359.8,66.2,5.1,62.3
Perak,both,01/01/1984,697.2,659.6,37.7,377,64.9,5.4,60.4
Perak,both,01/01/1985,713.1,669.6,43.5,390.9,64.6,6.1,60.8
Perak,both,01/01/1986,734.2,669.9,64.2,390.8,65.3,8.7,60.2
Perak,both,01/01/1987,728.8,670.5,58.3,383,65.6,8,59.9
Perak,both,01/01/1988,715,656.7,58.3,399.2,64.2,8.1,58.5
Perak,both,01/01/1989,726.5,686.7,39.7,425.2,63.1,5.5,60.8
Perak,both,01/01/1990,706.8,678.2,28.6,403.7,63.6,4.1,59.6
Perak,both,01/01/1992,719.7,692.9,26.8,439.5,62.1,3.7,59.5
Perak,both,01/01/1993,699.6,669.8,29.8,432.9,61.8,4.3,56.7
Perak,both,01/01/1995,659.9,634.3,25.6,474.1,58.2,3.9,52.5
Perak,both,01/01/1996,746.9,723,23.8,443.3,62.8,3.2,59.3
Perak,both,01/01/1997,760.6,744.2,16.4,490.8,60.8,2.2,60.5
Perak,both,01/01/1998,712.7,685,27.8,463,60.6,3.9,55.3
Perak,both,01/01/1999,715.4,684.5,30.9,481.4,59.8,4.3,54.9
Perak,both,01/01/2000,771.3,744.1,27.2,481.8,61.5,3.5,59.2
Perak,both,01/01/2001,761.3,730.7,30.6,513.5,59.7,4,56.8
Perak,both,01/01/2002,820.6,788.3,32.3,577.1,58.7,3.9,59.9
Perak,both,01/01/2003,771.4,734.6,36.8,524.8,59.5,4.8,54.6
Perak,both,01/01/2004,818.3,791,27.3,554,59.6,3.3,57.5
Perak,both,01/01/2005,828.8,801.2,27.6,573.9,59.1,3.3,57.1
Perak,both,01/01/2006,845.5,815.9,29.6,583.1,59.2,3.5,57
Perak,both,01/01/2007,877.9,852.2,25.7,579,60.3,2.9,58.3
